mode,development,scenario,score_id,standalone_value,integrated_value
Rail,101001,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101002,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101003,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101004,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101005,scenario_29,construction,64910000.0,2372833.589525825
Rail,101006,scenario_29,construction,64910000.0,2372833.589525825
Rail,101007,scenario_29,construction,64910000.0,2372833.589525825
Rail,101008,scenario_29,construction,64910000.0,2372833.589525825
Rail,101009,scenario_29,construction,18300000.0,668970.1846914588
Rail,101010,scenario_29,construction,18300000.0,668970.1846914588
Rail,101011,scenario_29,construction,18300000.0,668970.1846914588
Rail,101012,scenario_29,construction,18300000.0,668970.1846914588
Rail,101013,scenario_29,construction,40721000.0,1488586.6060557866
Rail,101014,scenario_29,construction,40721000.0,1488586.6060557866
Rail,101015,scenario_29,construction,18300000.0,668970.1846914588
Rail,101016,scenario_29,construction,18300000.0,668970.1846914588
Rail,101017,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101018,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101019,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101020,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101021,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101022,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101023,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101024,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101025,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101026,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101027,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101028,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101029,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101030,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101031,scenario_29,construction,63332000.0,2315148.6195016108
Rail,101032,scenario_29,construction,52197000.0,1908100.3677781464
Rail,100000,scenario_30,construction,0.0,0.0
Rail,100001,scenario_30,construction,0.0,0.0
Rail,100002,scenario_30,construction,18300000.0,668970.1846914588
Rail,100003,scenario_30,construction,18300000.0,668970.1846914588
Rail,100004,scenario_30,construction,18300000.0,668970.1846914588
Rail,100005,scenario_30,construction,18300000.0,668970.1846914588
Rail,101000,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101001,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101002,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101003,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101004,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101005,scenario_30,construction,64910000.0,2372833.589525825
Rail,101006,scenario_30,construction,64910000.0,2372833.589525825
Rail,101007,scenario_30,construction,64910000.0,2372833.589525825
Rail,101008,scenario_30,construction,64910000.0,2372833.589525825
Rail,101009,scenario_30,construction,18300000.0,668970.1846914588
Rail,101010,scenario_30,construction,18300000.0,668970.1846914588
Rail,101011,scenario_30,construction,18300000.0,668970.1846914588
Rail,101012,scenario_30,construction,18300000.0,668970.1846914588
Rail,101013,scenario_30,construction,40721000.0,1488586.6060557866
Rail,101014,scenario_30,construction,40721000.0,1488586.6060557866
Rail,101015,scenario_30,construction,18300000.0,668970.1846914588
Rail,101016,scenario_30,construction,18300000.0,668970.1846914588
Rail,101017,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101018,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101019,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101020,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101021,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101022,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101023,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101024,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101025,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101026,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101027,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101028,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101029,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101030,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101031,scenario_30,construction,63332000.0,2315148.6195016108
Rail,101032,scenario_30,construction,52197000.0,1908100.3677781464
Road,0,scenario_19,maintenance,2128372.97034406,2513203.435361913
Road,2,scenario_19,maintenance,2881052.492674267,3401974.7116392325
Road,9,scenario_19,maintenance,17446223.215527397,20600669.49274701
Road,12,scenario_19,maintenance,4972816.319064497,5871949.71493947
Road,15,scenario_19,maintenance,2534637.646489866,2992924.703195333
Road,17,scenario_19,maintenance,30102127.951760042,35544884.488848604
Road,25,scenario_19,maintenance,2146450.6436105366,2534549.7271959586
Road,27,scenario_19,maintenance,2086937.2983582704,2464275.7922127983
Road,28,scenario_19,maintenance,30957887.33441809,36555373.46343454
Road,57,scenario_19,maintenance,1922211.7478663805,2269766.2653787034
Road,62,scenario_19,maintenance,1916737.9253038785,2263302.7226348687
Road,63,scenario_19,maintenance,14506441.211993542,17129346.405373808
Road,73,scenario_19,maintenance,2379807.042304901,2810099.2248798893
Road,90,scenario_19,maintenance,1863016.815520006,2199868.3154414445
Road,94,scenario_19,maintenance,1571072.537806484,1855137.6822736738
Road,103,scenario_19,maintenance,4031434.3203598512,4760356.725318894
Road,104,scenario_19,maintenance,1656002.2441377097,1955423.5027994865
Road,109,scenario_19,maintenance,21997233.397928752,25974546.43261869
Road,114,scenario_19,maintenance,2142185.759122142,2529513.7102492102
Road,126,scenario_19,maintenance,7512433.252966238,8870754.008978862
Road,140,scenario_19,maintenance,1927322.1730626537,2275800.704989801
Road,143,scenario_19,maintenance,5308156.610404499,6267922.781668804
Road,144,scenario_19,maintenance,2281414.7470150813,2693916.6488083913
Road,150,scenario_19,maintenance,6544685.522982683,7728028.108280548
Road,152,scenario_19,maintenance,28862626.825038143,34081269.54296397
Road,176,scenario_19,maintenance,10319569.185627632,12185447.330024013
Road,177,scenario_19,maintenance,1804119.6449385548,2130321.965482644
Road,195,scenario_19,maintenance,4755154.37347054,5614932.379615079
Road,197,scenario_19,maintenance,2050611.6352857822,2421382.0971238124
Road,201,scenario_19,maintenance,5088526.572247073,6008581.503567211
Road,202,scenario_19,maintenance,2581793.9789130255,3048607.357643719
Road,206,scenario_19,maintenance,1953768.1155433934,2307028.330232211
Road,209,scenario_19,maintenance,3580073.6834223275,4227385.709832285
Road,227,scenario_19,maintenance,2270500.8357484313,2681029.3965876745
Road,233,scenario_19,maintenance,1866227.8941063904,2203659.988163737
Road,240,scenario_19,maintenance,2618383.4795429665,3091812.594678128
Road,243,scenario_19,maintenance,6584098.933666738,7774567.845681218
Road,245,scenario_19,maintenance,3444964.9766056845,4067848.039109092
Road,249,scenario_19,maintenance,3652559.827668053,4312978.051622383
Road,250,scenario_19,maintenance,19240286.715449188,22719117.0647118
Road,254,scenario_19,maintenance,16878219.352004915,19929965.02459509
Road,255,scenario_19,maintenance,1920036.1217531571,2267197.264974168
Road,261,scenario_19,maintenance,1704693.977106235,2012919.1730956757
Road,267,scenario_19,maintenance,1956982.6053067583,2310824.030905349
Road,270,scenario_19,maintenance,5493731.5520326225,6487051.471665977
Road,273,scenario_19,maintenance,1945537.4422950253,2297309.471474201
Road,277,scenario_19,maintenance,12298827.571812637,14522574.81892692
Road,284,scenario_19,maintenance,2363348.814401673,2790665.189829315
Road,285,scenario_19,maintenance,13668943.993735941,16140421.571541326
Road,289,scenario_19,maintenance,22325340.519414105,26361978.502266895
Road,308,scenario_19,maintenance,16247962.138828171,19185751.197701126
Road,331,scenario_19,maintenance,23936601.31629083,28264570.870426856
Road,334,scenario_19,maintenance,2154706.796831145,2544298.6729521872
Road,348,scenario_19,maintenance,7014807.764412533,8283153.008222566
Road,351,scenario_19,maintenance,3244441.774442886,3831068.2981674233
Road,356,scenario_19,maintenance,4372739.307411585,5163372.96256509
Road,358,scenario_19,maintenance,19343076.384779602,22840492.10267761
Road,390,scenario_19,maintenance,4992155.510395102,5894785.619532518
Road,392,scenario_19,maintenance,1659608.6236059722,1959681.9506350604
Road,394,scenario_19,maintenance,3035857.408056913,3584769.8563678763
Road,423,scenario_19,maintenance,2998520.7240728065,3540682.337985838
Road,459,scenario_19,maintenance,16540818.621721808,19531558.971588295
Road,464,scenario_19,maintenance,1746301.326178511,2062049.5342127134
Road,469,scenario_19,maintenance,2218850.858443004,2620040.6027019015
Road,486,scenario_19,maintenance,22322595.097521745,26358736.681482878
Road,493,scenario_19,maintenance,1680092.3879668792,1983869.378157528
Road,499,scenario_19,maintenance,2075706.5635513556,2451014.431684519
Road,517,scenario_19,maintenance,1827529.1573880275,2157964.144709648
Road,521,scenario_19,maintenance,17342287.18247126,20477940.81738127
Road,531,scenario_19,maintenance,2672241.0821901076,3155408.1739676315
Road,533,scenario_19,maintenance,4239707.8048791755,5006288.074796681
Road,538,scenario_19,maintenance,6581761.022042856,7771807.216972536
Road,540,scenario_19,maintenance,2663576.86397543,3145177.381110714
Road,546,scenario_19,maintenance,1888346.303510026,2229777.620398548
Road,550,scenario_19,maintenance,3369517.08306574,3978758.435041833
Road,552,scenario_19,maintenance,1969151.4547973468,2325193.1263459874
Road,556,scenario_19,maintenance,2201423.0319838044,2599461.6562773604
Road,557,scenario_19,maintenance,16659769.316264382,19672017.104786046
Road,558,scenario_19,maintenance,26659788.83062905,31480137.085338492
Road,564,scenario_19,maintenance,25080285.614042465,29615044.375836127
Road,565,scenario_19,maintenance,8810728.422211926,10403793.53021211
Road,569,scenario_19,maintenance,2702183.1001818045,3190763.999063567
Road,594,scenario_19,maintenance,18627270.980539933,21995262.14249119
Road,602,scenario_19,maintenance,9294539.69588742,10975082.572128253
Road,612,scenario_19,maintenance,20104582.798659574,23739686.25806284
Road,614,scenario_19,maintenance,1784482.5433126716,2107134.285525055
Road,625,scenario_19,maintenance,2537568.619256501,2996385.6242503813
Road,627,scenario_19,maintenance,2391209.708082852,2823563.603165429
Road,628,scenario_19,maintenance,2539069.0646071555,2998157.3646654217
Road,629,scenario_19,maintenance,5070985.942758763,5987869.358232409
Road,648,scenario_19,maintenance,13779108.373930246,16270504.739584044
Road,662,scenario_19,maintenance,7236438.715039318,8544856.983164383
Road,669,scenario_19,maintenance,2015898.119020216,2380392.040612237
Road,670,scenario_19,maintenance,2325817.599614286,2746347.967589023
Road,673,scenario_19,maintenance,1601173.7331445047,1890681.4655231787
Road,678,scenario_19,maintenance,2680107.588039657,3164697.020330958
Road,680,scenario_19,maintenance,6160679.27961212,7274589.813636489
Road,682,scenario_19,maintenance,25827610.706110194,30497493.088954844
Road,689,scenario_19,maintenance,3595769.7161855493,4245919.737472988
Road,694,scenario_19,maintenance,3406785.971646694,4022765.899954636
Road,726,scenario_19,maintenance,2315124.5357938544,2733721.494173648
Road,736,scenario_19,maintenance,2263495.116964861,2672756.975936137
Road,750,scenario_19,maintenance,6048205.94140087,7141780.205584832
Road,755,scenario_19,maintenance,19674444.93083095,23231775.294068877
Road,759,scenario_19,maintenance,27965976.87608968,33022496.59131815
Road,761,scenario_19,maintenance,2640570.23840446,3118010.934615342
Road,764,scenario_19,maintenance,15865750.788385794,18734432.330025967
Road,767,scenario_19,maintenance,2091519.9013274799,2469686.9742215862
Road,770,scenario_19,maintenance,1964149.6021506635,2319286.890253924
Road,775,scenario_19,maintenance,6227314.429740505,7353273.244854582
Road,776,scenario_19,maintenance,3131306.468411414,3697477.0320966775
Road,780,scenario_19,maintenance,2507029.1463031364,2960324.3185441117
Road,789,scenario_19,maintenance,3697971.5409235377,4366600.642845624
Road,791,scenario_19,maintenance,3309042.6267538145,3907349.6108026276
Road,809,scenario_19,maintenance,3327389.412521939,3929013.6732873362
Road,810,scenario_19,maintenance,5382641.930807529,6355875.770045022
Road,811,scenario_19,maintenance,1780255.0795068997,2102142.4552830947
Road,813,scenario_19,maintenance,5275650.253088929,6229538.959841097
Road,822,scenario_19,maintenance,3164946.236503535,3737199.19635637
Road,831,scenario_19,maintenance,2536531.407572747,2995160.874639703
Road,837,scenario_19,maintenance,1915908.3554119393,2262323.1584647987
Road,858,scenario_19,maintenance,9477676.421867434,11191332.193452612
Road,863,scenario_19,maintenance,3689383.757123839,4356460.104486852
Road,866,scenario_19,maintenance,2219095.5728046177,2620329.5637923023
Road,873,scenario_19,maintenance,12157001.31461359,14355104.999593727
Road,878,scenario_19,maintenance,4009665.3346099714,4734651.695921674
Road,887,scenario_19,maintenance,1642674.2290486468,1939685.653383473
Road,895,scenario_19,maintenance,19671924.911729056,23228799.63108485
Road,935,scenario_19,maintenance,1876125.402327138,2215347.0618150644
Road,938,scenario_19,maintenance,2999003.940605116,3541252.9247513837
Road,940,scenario_19,maintenance,1898284.0484454313,2241512.205952589
Road,945,scenario_19,maintenance,2464633.999483154,2910263.718209844
Road,952,scenario_19,maintenance,22029668.07686504,26012845.615921304
Road,958,scenario_19,maintenance,2209041.5703999675,2608457.7002916024
Road,964,scenario_19,maintenance,2088585.3300789965,2466221.8040442886
Road,970,scenario_19,maintenance,1823461.1760426213,2153160.6329028755
Road,971,scenario_19,maintenance,4738899.308415321,5595738.241224849
Road,987,scenario_19,maintenance,2308269.015019982,2725626.4287879486
Road,0,scenario_29,maintenance,2128372.97034406,2513203.435361913
Road,2,scenario_29,maintenance,2881052.492674267,3401974.7116392325
Road,9,scenario_29,maintenance,17446223.215527397,20600669.49274701
Road,12,scenario_29,maintenance,4972816.319064497,5871949.71493947
Road,15,scenario_29,maintenance,2534637.646489866,2992924.703195333
Road,17,scenario_29,maintenance,30102127.951760042,35544884.488848604
Road,25,scenario_29,maintenance,2146450.6436105366,2534549.7271959586
Road,27,scenario_29,maintenance,2086937.2983582704,2464275.7922127983
Road,28,scenario_29,maintenance,30957887.33441809,36555373.46343454
Road,57,scenario_29,maintenance,1922211.7478663805,2269766.2653787034
Road,62,scenario_29,maintenance,1916737.9253038785,2263302.7226348687
Road,63,scenario_29,maintenance,14506441.211993542,17129346.405373808
Road,73,scenario_29,maintenance,2379807.042304901,2810099.2248798893
Road,90,scenario_29,maintenance,1863016.815520006,2199868.3154414445
Road,94,scenario_29,maintenance,1571072.537806484,1855137.6822736738
Road,103,scenario_29,maintenance,4031434.3203598512,4760356.725318894
Road,104,scenario_29,maintenance,1656002.2441377097,1955423.5027994865
Road,109,scenario_29,maintenance,21997233.397928752,25974546.43261869
Road,114,scenario_29,maintenance,2142185.759122142,2529513.7102492102
Road,126,scenario_29,maintenance,7512433.252966238,8870754.008978862
Road,140,scenario_29,maintenance,1927322.1730626537,2275800.704989801
Road,143,scenario_29,maintenance,5308156.610404499,6267922.781668804
Road,144,scenario_29,maintenance,2281414.7470150813,2693916.6488083913
Road,150,scenario_29,maintenance,6544685.522982683,7728028.108280548
Road,152,scenario_29,maintenance,28862626.825038143,34081269.54296397
Road,176,scenario_29,maintenance,10319569.185627632,12185447.330024013
Road,177,scenario_29,maintenance,1804119.6449385548,2130321.965482644
Road,195,scenario_29,maintenance,4755154.37347054,5614932.379615079
Road,197,scenario_29,maintenance,2050611.6352857822,2421382.0971238124
Road,201,scenario_29,maintenance,5088526.572247073,6008581.503567211
Road,202,scenario_29,maintenance,2581793.9789130255,3048607.357643719
Road,206,scenario_29,maintenance,1953768.1155433934,2307028.330232211
Road,209,scenario_29,maintenance,3580073.6834223275,4227385.709832285
Road,227,scenario_29,maintenance,2270500.8357484313,2681029.3965876745
Road,233,scenario_29,maintenance,1866227.8941063904,2203659.988163737
Road,240,scenario_29,maintenance,2618383.4795429665,3091812.594678128
Road,243,scenario_29,maintenance,6584098.933666738,7774567.845681218
Road,245,scenario_29,maintenance,3444964.9766056845,4067848.039109092
Road,249,scenario_29,maintenance,3652559.827668053,4312978.051622383
Road,250,scenario_29,maintenance,19240286.715449188,22719117.0647118
Road,254,scenario_29,maintenance,16878219.352004915,19929965.02459509
Road,255,scenario_29,maintenance,1920036.1217531571,2267197.264974168
Road,261,scenario_29,maintenance,1704693.977106235,2012919.1730956757
Road,267,scenario_29,maintenance,1956982.6053067583,2310824.030905349
Road,270,scenario_29,maintenance,5493731.5520326225,6487051.471665977
Road,273,scenario_29,maintenance,1945537.4422950253,2297309.471474201
Road,277,scenario_29,maintenance,12298827.571812637,14522574.81892692
Road,284,scenario_29,maintenance,2363348.814401673,2790665.189829315
Road,285,scenario_29,maintenance,13668943.993735941,16140421.571541326
Road,289,scenario_29,maintenance,22325340.519414105,26361978.502266895
Road,308,scenario_29,maintenance,16247962.138828171,19185751.197701126
Road,331,scenario_29,maintenance,23936601.31629083,28264570.870426856
Road,334,scenario_29,maintenance,2154706.796831145,2544298.6729521872
Road,348,scenario_29,maintenance,7014807.764412533,8283153.008222566
Road,351,scenario_29,maintenance,3244441.774442886,3831068.2981674233
Road,356,scenario_29,maintenance,4372739.307411585,5163372.96256509
Road,358,scenario_29,maintenance,19343076.384779602,22840492.10267761
Road,390,scenario_29,maintenance,4992155.510395102,5894785.619532518
Road,392,scenario_29,maintenance,1659608.6236059722,1959681.9506350604
Road,394,scenario_29,maintenance,3035857.408056913,3584769.8563678763
Road,423,scenario_29,maintenance,2998520.7240728065,3540682.337985838
Road,459,scenario_29,maintenance,16540818.621721808,19531558.971588295
Road,464,scenario_29,maintenance,1746301.326178511,2062049.5342127134
Road,469,scenario_29,maintenance,2218850.858443004,2620040.6027019015
Road,486,scenario_29,maintenance,22322595.097521745,26358736.681482878
Road,493,scenario_29,maintenance,1680092.3879668792,1983869.378157528
Road,499,scenario_29,maintenance,2075706.5635513556,2451014.431684519
Road,517,scenario_29,maintenance,1827529.1573880275,2157964.144709648
Road,521,scenario_29,maintenance,17342287.18247126,20477940.81738127
Road,531,scenario_29,maintenance,2672241.0821901076,3155408.1739676315
Road,533,scenario_29,maintenance,4239707.8048791755,5006288.074796681
Road,538,scenario_29,maintenance,6581761.022042856,7771807.216972536
Road,540,scenario_29,maintenance,2663576.86397543,3145177.381110714
Road,546,scenario_29,maintenance,1888346.303510026,2229777.620398548
Road,550,scenario_29,maintenance,3369517.08306574,3978758.435041833
Road,552,scenario_29,maintenance,1969151.4547973468,2325193.1263459874
Road,556,scenario_29,maintenance,2201423.0319838044,2599461.6562773604
Road,557,scenario_29,maintenance,16659769.316264382,19672017.104786046
Road,558,scenario_29,maintenance,26659788.83062905,31480137.085338492
Road,564,scenario_29,maintenance,25080285.614042465,29615044.375836127
Road,565,scenario_29,maintenance,8810728.422211926,10403793.53021211
Road,569,scenario_29,maintenance,2702183.1001818045,3190763.999063567
Road,594,scenario_29,maintenance,18627270.980539933,21995262.14249119
Road,602,scenario_29,maintenance,9294539.69588742,10975082.572128253
Road,612,scenario_29,maintenance,20104582.798659574,23739686.25806284
Road,614,scenario_29,maintenance,1784482.5433126716,2107134.285525055
Road,625,scenario_29,maintenance,2537568.619256501,2996385.6242503813
Road,627,scenario_29,maintenance,2391209.708082852,2823563.603165429
Road,628,scenario_29,maintenance,2539069.0646071555,2998157.3646654217
Road,629,scenario_29,maintenance,5070985.942758763,5987869.358232409
Road,648,scenario_29,maintenance,13779108.373930246,16270504.739584044
Road,662,scenario_29,maintenance,7236438.715039318,8544856.983164383
Road,669,scenario_29,maintenance,2015898.119020216,2380392.040612237
Road,670,scenario_29,maintenance,2325817.599614286,2746347.967589023
Road,673,scenario_29,maintenance,1601173.7331445047,1890681.4655231787
Road,678,scenario_29,maintenance,2680107.588039657,3164697.020330958
Road,680,scenario_29,maintenance,6160679.27961212,7274589.813636489
Road,682,scenario_29,maintenance,25827610.706110194,30497493.088954844
Road,689,scenario_29,maintenance,3595769.7161855493,4245919.737472988
Road,694,scenario_29,maintenance,3406785.971646694,4022765.899954636
Road,726,scenario_29,maintenance,2315124.5357938544,2733721.494173648
Road,736,scenario_29,maintenance,2263495.116964861,2672756.975936137
Road,750,scenario_29,maintenance,6048205.94140087,7141780.205584832
Road,755,scenario_29,maintenance,19674444.93083095,23231775.294068877
Road,759,scenario_29,maintenance,27965976.87608968,33022496.59131815
Road,761,scenario_29,maintenance,2640570.23840446,3118010.934615342
Road,764,scenario_29,maintenance,15865750.788385794,18734432.330025967
Road,767,scenario_29,maintenance,2091519.9013274799,2469686.9742215862
Road,770,scenario_29,maintenance,1964149.6021506635,2319286.890253924
Road,775,scenario_29,maintenance,6227314.429740505,7353273.244854582
Road,776,scenario_29,maintenance,3131306.468411414,3697477.0320966775
Road,780,scenario_29,maintenance,2507029.1463031364,2960324.3185441117
Road,789,scenario_29,maintenance,3697971.5409235377,4366600.642845624
Road,791,scenario_29,maintenance,3309042.6267538145,3907349.6108026276
Road,809,scenario_29,maintenance,3327389.412521939,3929013.6732873362
Road,810,scenario_29,maintenance,5382641.930807529,6355875.770045022
Road,811,scenario_29,maintenance,1780255.0795068997,2102142.4552830947
Road,813,scenario_29,maintenance,5275650.253088929,6229538.959841097
Road,822,scenario_29,maintenance,3164946.236503535,3737199.19635637
Road,831,scenario_29,maintenance,2536531.407572747,2995160.874639703
Road,837,scenario_29,maintenance,1915908.3554119393,2262323.1584647987
Road,858,scenario_29,maintenance,9477676.421867434,11191332.193452612
Road,863,scenario_29,maintenance,3689383.757123839,4356460.104486852
Road,866,scenario_29,maintenance,2219095.5728046177,2620329.5637923023
Road,873,scenario_29,maintenance,12157001.31461359,14355104.999593727
Road,878,scenario_29,maintenance,4009665.3346099714,4734651.695921674
Road,887,scenario_29,maintenance,1642674.2290486468,1939685.653383473
Road,895,scenario_29,maintenance,19671924.911729056,23228799.63108485
Road,935,scenario_29,maintenance,1876125.402327138,2215347.0618150644
Road,938,scenario_29,maintenance,2999003.940605116,3541252.9247513837
Road,940,scenario_29,maintenance,1898284.0484454313,2241512.205952589
Road,945,scenario_29,maintenance,2464633.999483154,2910263.718209844
Road,952,scenario_29,maintenance,22029668.07686504,26012845.615921304
Road,958,scenario_29,maintenance,2209041.5703999675,2608457.7002916024
Road,964,scenario_29,maintenance,2088585.3300789965,2466221.8040442886
Road,970,scenario_29,maintenance,1823461.1760426213,2153160.6329028755
Road,971,scenario_29,maintenance,4738899.308415321,5595738.241224849
Road,987,scenario_29,maintenance,2308269.015019982,2725626.4287879486
Road,0,scenario_30,maintenance,2128372.97034406,2513203.435361913
Road,2,scenario_30,maintenance,2881052.492674267,3401974.7116392325
Road,9,scenario_30,maintenance,17446223.215527397,20600669.49274701
Road,12,scenario_30,maintenance,4972816.319064497,5871949.71493947
Road,15,scenario_30,maintenance,2534637.646489866,2992924.703195333
Road,17,scenario_30,maintenance,30102127.951760042,35544884.488848604
Road,25,scenario_30,maintenance,2146450.6436105366,2534549.7271959586
Road,27,scenario_30,maintenance,2086937.2983582704,2464275.7922127983
Road,28,scenario_30,maintenance,30957887.33441809,36555373.46343454
Road,57,scenario_30,maintenance,1922211.7478663805,2269766.2653787034
Road,62,scenario_30,maintenance,1916737.9253038785,2263302.7226348687
Road,63,scenario_30,maintenance,14506441.211993542,17129346.405373808
Road,73,scenario_30,maintenance,2379807.042304901,2810099.2248798893
Road,90,scenario_30,maintenance,1863016.815520006,2199868.3154414445
Road,94,scenario_30,maintenance,1571072.537806484,1855137.6822736738
Road,103,scenario_30,maintenance,4031434.3203598512,4760356.725318894
Road,104,scenario_30,maintenance,1656002.2441377097,1955423.5027994865
Road,109,scenario_30,maintenance,21997233.397928752,25974546.43261869
Road,114,scenario_30,maintenance,2142185.759122142,2529513.7102492102
Road,126,scenario_30,maintenance,7512433.252966238,8870754.008978862
Road,140,scenario_30,maintenance,1927322.1730626537,2275800.704989801
Road,143,scenario_30,maintenance,5308156.610404499,6267922.781668804
Road,144,scenario_30,maintenance,2281414.7470150813,2693916.6488083913
Road,150,scenario_30,maintenance,6544685.522982683,7728028.108280548
Road,152,scenario_30,maintenance,28862626.825038143,34081269.54296397
Road,176,scenario_30,maintenance,10319569.185627632,12185447.330024013
Road,177,scenario_30,maintenance,1804119.6449385548,2130321.965482644
Road,195,scenario_30,maintenance,4755154.37347054,5614932.379615079
Road,197,scenario_30,maintenance,2050611.6352857822,2421382.0971238124
Road,201,scenario_30,maintenance,5088526.572247073,6008581.503567211
Road,202,scenario_30,maintenance,2581793.9789130255,3048607.357643719
Road,206,scenario_30,maintenance,1953768.1155433934,2307028.330232211
Road,209,scenario_30,maintenance,3580073.6834223275,4227385.709832285
Road,227,scenario_30,maintenance,2270500.8357484313,2681029.3965876745
Road,233,scenario_30,maintenance,1866227.8941063904,2203659.988163737
Road,240,scenario_30,maintenance,2618383.4795429665,3091812.594678128
Road,243,scenario_30,maintenance,6584098.933666738,7774567.845681218
Road,245,scenario_30,maintenance,3444964.9766056845,4067848.039109092
Road,249,scenario_30,maintenance,3652559.827668053,4312978.051622383
Road,250,scenario_30,maintenance,19240286.715449188,22719117.0647118
Road,254,scenario_30,maintenance,16878219.352004915,19929965.02459509
Road,255,scenario_30,maintenance,1920036.1217531571,2267197.264974168
Road,261,scenario_30,maintenance,1704693.977106235,2012919.1730956757
Road,267,scenario_30,maintenance,1956982.6053067583,2310824.030905349
Road,270,scenario_30,maintenance,5493731.5520326225,6487051.471665977
Road,273,scenario_30,maintenance,1945537.4422950253,2297309.471474201
Road,277,scenario_30,maintenance,12298827.571812637,14522574.81892692
Road,284,scenario_30,maintenance,2363348.814401673,2790665.189829315
Road,285,scenario_30,maintenance,13668943.993735941,16140421.571541326
Road,289,scenario_30,maintenance,22325340.519414105,26361978.502266895
Road,308,scenario_30,maintenance,16247962.138828171,19185751.197701126
Road,331,scenario_30,maintenance,23936601.31629083,28264570.870426856
Road,334,scenario_30,maintenance,2154706.796831145,2544298.6729521872
Road,348,scenario_30,maintenance,7014807.764412533,8283153.008222566
Road,351,scenario_30,maintenance,3244441.774442886,3831068.2981674233
Road,356,scenario_30,maintenance,4372739.307411585,5163372.96256509
Road,358,scenario_30,maintenance,19343076.384779602,22840492.10267761
Road,390,scenario_30,maintenance,4992155.510395102,5894785.619532518
Road,392,scenario_30,maintenance,1659608.6236059722,1959681.9506350604
Road,394,scenario_30,maintenance,3035857.408056913,3584769.8563678763
Road,423,scenario_30,maintenance,2998520.7240728065,3540682.337985838
Road,459,scenario_30,maintenance,16540818.621721808,19531558.971588295
Road,464,scenario_30,maintenance,1746301.326178511,2062049.5342127134
Road,469,scenario_30,maintenance,2218850.858443004,2620040.6027019015
Road,486,scenario_30,maintenance,22322595.097521745,26358736.681482878
Road,493,scenario_30,maintenance,1680092.3879668792,1983869.378157528
Road,499,scenario_30,maintenance,2075706.5635513556,2451014.431684519
Road,517,scenario_30,maintenance,1827529.1573880275,2157964.144709648
Road,521,scenario_30,maintenance,17342287.18247126,20477940.81738127
Road,531,scenario_30,maintenance,2672241.0821901076,3155408.1739676315
Road,533,scenario_30,maintenance,4239707.8048791755,5006288.074796681
Road,538,scenario_30,maintenance,6581761.022042856,7771807.216972536
Road,540,scenario_30,maintenance,2663576.86397543,3145177.381110714
Road,546,scenario_30,maintenance,1888346.303510026,2229777.620398548
Road,550,scenario_30,maintenance,3369517.08306574,3978758.435041833
Road,552,scenario_30,maintenance,1969151.4547973468,2325193.1263459874
Road,556,scenario_30,maintenance,2201423.0319838044,2599461.6562773604
Road,557,scenario_30,maintenance,16659769.316264382,19672017.104786046
Road,558,scenario_30,maintenance,26659788.83062905,31480137.085338492
Road,564,scenario_30,maintenance,25080285.614042465,29615044.375836127
Road,565,scenario_30,maintenance,8810728.422211926,10403793.53021211
Road,569,scenario_30,maintenance,2702183.1001818045,3190763.999063567
Road,594,scenario_30,maintenance,18627270.980539933,21995262.14249119
Road,602,scenario_30,maintenance,9294539.69588742,10975082.572128253
Road,612,scenario_30,maintenance,20104582.798659574,23739686.25806284
